TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
346958.7276,128.039,-363.682,943.548,-175.0,2135.0,-621.25,63.84,7.6,-366.32
346958.7776,136.823,-359.9,936.716,323.75,2887.5,-437.5,56.24,0.0,-366.32
346958.8277,133.651,-363.072,938.302,647.5,3535.0,-35.0,60.8,-3.04,-364.8
346958.8776,124.684,-369.233,941.962,-1863.75,3150.0,-901.25,69.92,0.0,-383.04
346958.9276,127.124,-381.372,944.707,-35.0,2686.25,-1846.25,66.88,-3.04,-386.08
346958.9776,133.712,-376.126,942.877,962.5,3841.25,735.0,65.36,-13.68,-367.84
346959.0276,127.307,-362.645,942.206,3622.5,2677.5,-700.0,51.68,-3.04,-376.96
346959.0776,125.782,-348.798,939.705,2135.0,1863.75,-770.0,65.36,-13.68,-373.92
346959.1276,143.228,-336.659,949.221,1645.0,3552.5,-787.5,53.2,-18.24,-380.0
346959.1776,130.113,-345.626,936.594,1697.5,3850.0,-1085.0,60.8,3.04,-392.16
346959.2276,125.05,-325.008,943.365,271.25,3255.0,-1452.5,65.36,-15.2,-376.96
346959.2776,131.028,-336.049,944.829,1146.25,2905.0,-148.75,76.0,-16.72,-360.24
346959.3276,128.588,-330.681,945.256,743.75,2870.0,-682.5,60.8,-3.04,-383.04
346959.3776,127.124,-326.777,946.659,-778.75,3710.0,-962.5,66.88,-3.04,-387.6
346959.4276,126.514,-341.295,949.343,-638.75,2983.75,-1015.0,77.52,-6.08,-381.52
346959.4776,124.745,-348.31,944.341,-1128.75,3718.75,-253.75,60.8,-6.08,-383.04
346959.5276,118.584,-341.295,945.866,-35.0,2572.5,-892.5,68.4,-3.04,-378.48
346959.5776,126.331,-352.702,941.657,-358.75,1942.5,-1295.0,57.76,-10.64,-370.88
346959.6276,138.714,-337.33,948.977,-8.75,3088.75,52.5,62.32,-9.12,-373.92
346959.6776,127.978,-351.36,949.343,-402.5,3893.75,-778.75,56.24,-10.64,-389.12
346959.7276,124.074,-353.678,945.317,-192.5,3465.0,-1881.25,65.36,-4.56,-376.96
346959.7776,119.926,-351.543,951.966,1785.0,2240.0,-1610.0,68.4,-10.64,-373.92
346959.8276,134.81,-331.901,947.696,-201.25,3010.0,-148.75,62.32,-7.6,-386.08
346959.8776,120.963,-346.419,940.376,-761.25,2633.75,813.75,68.4,6.08,-378.48
346959.9276,130.052,-353.007,948.123,-1085.0,2257.5,-183.75,56.24,-4.56,-384.56
346959.9776,135.42,-352.824,943.731,271.25,2800.0,-1636.25,63.84,-9.12,-386.08
346960.0276,137.006,-350.506,937.997,-490.0,3325.0,-376.25,69.92,-15.2,-389.12
346960.0776,121.756,-346.602,951.478,630.0,3508.75,-945.0,69.92,-7.6,-383.04
346960.1276,129.137,-355.447,950.502,708.75,2012.5,-1802.5,76.0,-9.12,-375.44
346960.1776,137.189,-341.783,939.156,848.75,2922.5,-1006.25,65.36,3.04,-381.52
346960.2276,120.719,-332.267,946.354,183.75,3307.5,-385.0,65.36,0.0,-383.04
